text
" 'Baudet affakkelen, maar gewoon de kleinzoon van Adolf Hitler aan tafel. #gotspe #Jinek https://t.co/k4P9mHGGZa',"
" '#jinek https://t.co/ou9dVwBgJo',"
" 'Jinek is de grootste ophitser van de nederlandse tv. Samen met die Floor Bremer. #jinek',"
" '#op1 #jinek Wat moet dat zooitje ongeregeld #Rutte3 nog aan de #formatie tafel? @wkoolmees en @JohanRemkes en Wouter jij hebt ook héééle vuile handen, het stinkt daar vreselijk aan die tafel!  #toeslagenschandaal https://t.co/6tXXnnD0VE',"
" 'Leuk neergezet die valse vrucht..#Jinek.. #HelgaOnheil... https://t.co/UngaGM35AF',"
" 'RT @s40box: Het meest domme op TV is de aanwezigheid van publiek bij een talkshow. #Jinek',"
" 'Ik zie dat @WybrenvanHaga mocht aanschuiven bij @Jinek_RTL. Veel argumenten die hij noemt, heb ik in December al tegen het licht gehouden. Oordeel zelf... Een draadje ?? #Jinek https://t.co/AuQ87jEy1A',"
" ""Jetten met z'n regenboogvlag ondersteboven! Wat een sul! #jinek"","
" 'Maar we gaan het sporten voor die gene die wel aan de gezondheid wil werken belemmeren. 2g daar komt de aap uit de mouw...#jinek',"
" '#jinek de stille mogen niet aan tafel of mensen met argumenten',"
" 'Wanneer gaat Ali B. een sekte beginnen in India?! Hij zit in een beetje zweverige fase …… viel me ook al op bij TVOH.   #jinek',"
" '#jinek Martijn Koning, de groeten van Pim. https://t.co/7jsnOKE405',"
" 'Echtpaar overleed nadat tieners hun huis in brand staken: ‘Wilden grapje uithalen’ https://t.co/9PIx5mOqNa OVERHEID EN RECHTERS,wanneer treden jullie nu Hardop tegen schoffies. Weer een allochtoon betrokken.Grap jajaja. Ze willen niet integreren. #Op1npo #Op1 #rutte4 #Kaag #Jinek',"
" 'Hoekstra glundert bij Jinek dat de campagne wat hem betreft nog wel wat langer mag duren. Wopke heeft ook een keer een debatje gewonnen hoor... #jinek',"
" 'VADER VD GEDACHTE  Caroline is bezig met haar #maidenspeech voor de #TweedeKamer.  ""Geachte 2e Kamer,  Wij #CarolinevanderPlas, lijsttrekker van de Boeren Burger Beweging (#BBB), vertegenwoordig 8 miljoen Nederlanders van het platteland, beseft u dat goed!""   #jinek_rtl #jinek',"
" 'RT @Jinek_RTL: Hoe is het te rijmen dat 100 procent van de mensen iets moet doen, omdat 15 procent niet gevaccineerd is? Aan tafel bij #Jinek reageren @lientje1967, @Peter_vd_Voort en @JanVlug1.   https://t.co/yspXyQdlf2',"
" 'Beetje Natalie-moe. Er zijn grenzen aan hoe vaak je hetzelfde verhaal kan horen  #jinek',"
" '@roosvonk Dat u als hoogleraar boven de klei verheven niet weet wat er in de samenleving van gewone mensen allemaal overschreden wordt is u kwalijk te nemen. U hoort inderdaad bij Jinek, Op1, de heersende macht, inclusief waanideeën en misvattingen.  #jinek #op1 #DitIsM',"
" '?????????? Nu @NPORadio1 over Pfizer die gister bij #jinek zat. ‘Pfizer moest de boosterprik verdedigen’. Wat een keukentafelprogramma.',"
" 'Ach gut mevrouwtje voelde zich ook in een hoekje gedreven omdat iemand haar een hand wou geven.#jinek',"
" 'Geen fan van Azarkan maar bij deze echt chapeau! #jinek',"
" '#jinek Eerdmans je hoort nu Baudet te verdedigen.',"
" ""Precies dát hysterische en dramatische van Eva Jinek, wat ze net liet zien bij dat item over die walrus, maakt dat ik haar nooit 'de nieuwe Sonja Barend' zal vinden. Dat was pas echt een vakvrouw, met scherpe humor. #Jinek"","
" 'Stemmen! #jinek #Jinek_RTL #Op1 #1Vdebat #1vandaag #fvd #pvv #stemmen #Verkiezingen2021 #ThierryBaudet #GeertWilders https://t.co/uxYmIo8EMH',"
" 'Waarom vragen ze niet waar die kinderen dan verbleven als moeder dakloos was #Jinek',"
" 'Werkelijk walgelijke uitspraken van Ab Osterhaus. En de deelnemers aan tafel lachen mee. In wat voor wereld leven we dat dit gewoon op tv gezegd kan en mag worden. En de publieke omroep werkt er gewoon aan mee. Net als #jinek Is er dan echt geen greintje fatsoen meer? https://t.co/ev74MBi40s',"
" '#Jinek https://t.co/ocXakjIrRW',"
" '@Jinek_RTL @MvanRoosmalen Bedreigen=fout. Punt. Maar misschien krijgt @MvanRoosmalen nu het inzicht dat  ‘ironie’ gevat in intens vernederende, beledigende en kwetsende  woorden, heel veel onwenselijks teweeg brengt in een tot op het bot gepolariseerde samenleving. #Jinek',"
" 'Wat zal die Pax later trots op z’n moeder zijn, dat ze zo laag bij de vloer mensen behandelde  #jinek misschien vertelt hij het later wel aan zijn kinderen hoe laag oma was!!',"
" 'Ik vind de #maatregelen sowieso veel te mild. Mensen nemen duidelijk zelf geen verantwoordelijkheid, houden geen afstand en #besmettingen nemen toe. Dan de wet maar wijzigen, 1.5 meter terug en #mondkapjesplicht. Dat helpt wel echt! #NOS #Op1npo #Nieuwsuur #SBS6 #Jinek #OMT #RT',"
" 'RT @Vosch114: Van #Ojik. Buitenlandwoordvoerder #Groenlinks. Tevens vriend van de show- #Jinek. Nee is geen grap. Een communist die het ove…',"
" 'Al die #volksverhuizingen  Wààr eindigt dit ?  #Nieuwsuur  #Op1  #Jinek',"
" ""RT @Quintenw: Er zijn twee 'werkelijkheden'. Het gezwam bij #Jinek en #op1 over het zogeheten staatsmanschap van Rutte en de vleierij van c…"","
" 'Steven Berghuis maakt zojuist de 1 - 3 voor Ajax! #spoaja #poraja #ajax #jinek #Op1 #berghuis',"
" 'Dat @ronfresen de noodzaak voelde om zijn ziekte te verbergen omdat hij anders zijn werk niet kon doen, is tekenend voor de maatschappij.   Een #handicap of #ChronischZiek zou bespreekbaar moeten zijn zonder dat dit negative consequenties voor je carrière heeft.  #Jinek #inclusie',"
" '#jinek https://t.co/Kj2tvahppf',"
" '#Jinek is af.',"
" '#LOCKDOWN &amp; #VACCINATIESCHADE IN VS. Hoorzitting in Washington DC over vaccinatieschade – Big Pharma en overheidsadviseurs schitteren door afwezigheid https://t.co/02crggCDM6 … via @DoorFrankema #WNLopzondag #DeBalie #OMT #RIVM #vaccinatie #2GRegel #jinek #RTL6 #Op1 @BNR #RTL4',"
" '#jinek die @APechtold gaat zo nog huilen.',"
" '#wnlopzondag #wnl  Fraudeur en leugenaar #vvd #rutte  #declaraties  #eenvandaag #telegraaf #nrc #trouw #vk #buitenhof #parool #nos #Nieuws #nieuwsuur #op1 #jinek #tweedekamer #politiek #at5 https://t.co/rzjbOCfjam',"
" '#Jinek de reclameboodschap van Rutte begint bij Jinek',"
" 'Nog maar een keer dan, er is geen tweedeling! #jinek https://t.co/0KZP9PNieL',"
" '#jinek Op basis van een stukje mensenkennis nu al een hekel aan dat ventje van Volt.',"
" 'Mooi gezegd @AliBouali  #Jinek',"
" 'RT @JusticeDone21: @thierrybaudet Tja , #Gommers valt nu echt door de mand met zijn #angstporno, wie gingen hem voor?  #Hugo #Ferd #Mark #J…',"
" '@heufrocks71 @Volger66082047 @Jinek_RTL Bovendien ook nog eens gewoon slecht geacteerd. Aflezen van een A4tje. Wat een beladen sfeer. Oh oh wat laten jullie je kennen daar #MartijnKoning #Jinek',"
" '#Kaag denkt wat #Rutte kan , kan ik ook , plaat voor je kop, en doorgaan , vooral doorgaan…… #fractieleider ? @D66 #op1 #jinek https://t.co/L4JhyPPfKr',"
" 'Wat een enorme sukkel. De boodschappen jongen van de grote heks framing show #jinek https://t.co/98HgSEF1e1',"
" 'RT @wakkerwordenaub: Dit lijkt mij nieuwswaardig #media #Nieuwsuur #jinek @MarcelLevi @telegraaf @volkskrant @trouw Groot Brittannië: Vijf…',"
" '@Kath_74 @ADnl @Linda_Akkermans @estherouwehand @PartijvdDieren Ik vond de sluiting wel wat weg hebben van de kristalnacht compleet met juichende mensen zoals bij #jinek aan tafel. Ik ben geprikt maar 100% tegen de qr coronamaffia',"
" 'https://t.co/9yCggaH18y #jinek',"
" 'Wat een gezwets bij #Jinek over een NAVO no-fly zone boven Oekraïne. Hoekstra probeert vergeefs uit te leggen dat dat zou leiden tot een nucleaire Derde Wereldoorlog. Wil men niet horen. Is ook heel eng.',"
" 'RT @soccerfct: #vivandaag Hier wordt je niet vrolijk van !! EU wil versneld doorgaan met opnemen van Oekraïne! Lekker uitdagen meer olie op…',"
" ""#Jinek zijn er ook hetero's in het programma???"","
" 'Zo, de aap is uit de mouw. Iedereen maar denken dat ze veilig zouden zijn na 2 prikken, dat het allemaal maar tijdelijk is die #QRsamenleving, wordt nou toch eens wakker en snap dat @hugodejonge alleen liegt! #COVID19 #jinek #vaccinatie   https://t.co/RiZirZrl6E',"
" '#nosjournaal #nieuwsuur #op1 #jinek #rtlnieuws #lockdown @nieuwsuur @op1npo @Jinek_RTL @RTLnieuws @ewaldeng @KeesvdPijl1 @RenskeLeijten @mariannezw @leondewinter @mrtbollen @EricChrSmit @woukevscherrenb @MarijnissenL https://t.co/oyUPpDmNxJ',"
" '#coronamaatregelen  Wat ik mij afvraag, gaan jullie weer mondkap dragen als leugenaar @hugodejonge het gaat aankondigen?  #jinek #op1 #coronapas',"
" 'RT @beachdancer63: #jinek misschien moet me van Haga #eventothier terugkijken. Daar wordt heel simpel uitgelegd dat er absoluut wel meer ge…',"
" 'Wopke Hoekstra van het CDA en Gert-Jan Segers van de Christen Unie vinden het prima om homo’s te weigeren op scholen.Dat is al een reden om nooit op het CDA of de CU te stemmen.  #DebatZuiden #CU #ChristenUnie #CDA #Wopke #Hoekstra #WopkeHoekstra #Segers #jinek #pauw #op1 https://t.co/OkoWoIKg6G',"
" '@Bearfellow Dus heeft hij een punt. Waarom in de verdediging schieten? #jinek',"
" 'Wat een heisa over een oud #treindocument bij #jinek gisteren aangekondigd als de heilige graal. De verrader die het naar de Volkskrant brengt is het ergste nieuws eigenlijk.',"
" '@PVoortuin @fvdemocratie @F_azarkan @thierrybaudet @Jinek_RTL #jinek interviewstijl: 1) beschuldigen van racisme  2) door het antwoord heen tetteren 3) repeat',"
" '@CUGouda #ChristenUnie (de Nederlandse #Taliban) komt net vóór de #verkiezingen op voor de ouderen...na de #verkiezingen kunnen ze weer doodvallen.  #Desinformatie en #Propaganda   #Eenvandaag #NOSJournaal #RTLNieuws #Nieuwsuur #DitisM #OP1 #HartvNL #HLF8 #BEAU #op1npo #WatUZegt #Jinek',"
" 'Wat is de toegevoegde waarde van Marijnissen aan de tafel bij Jinek? Er zitten al voldoende politieke duiders zou ik denken. Ze analyseert mee alsof ze er geen onderdeel van uit maakt. Geen eigen verhaal? Geen eigen plan? Wat is de SP een ideeënarmoedige partij geworden. #jinek',"
" 'Die #martijnkoning is een smerige asociaal stuk vreten, denk dat hij leuk en grappig is maar is ver beneden peil! Hij was al tweederangs en is nu bagger! Maar #Jinek_RTL #Jinek is net zo erg om dit toe te laten....ook bagger! https://t.co/XzqZXeMS08',"
" 'Ik kijk na #jinek en zie weer zelfde tafelgasten die al weer over #Corona en #vaccinatie praten. Het ??\u200d?? lijkt wel op #herhaaltv',"
" ""RT @cescolevens: Beste #Caroline, je vraagt én krijgt de juiste cijfers net van Peter vd Voort, 't zijn ongevaccineerde 55-75jarigen, maar…"","
" 'Wow als @Nato dat gaat doen, zitten we in WOIII ??????  @MinPres @WBHoekstra @sigridkaag @gertjansegers @jesseklaver @hermans_sophie @MarijnissenL @PloumenLilianne @thierrybaudet @keesvdstaaij @lientje1967 @Eerdmans @nosnieuws @rtlnieuws @bnr @volkskrant @NRC @ADNL  #jinek #op1 https://t.co/WYKjxXb1cs',"
" 'zelfs de twee bovenste knoopjes van het overhemd van #Rutte stonden in campagnestand  bij #Jinek, die oorlog met #Putin kan wel even wachten #stemzeweg',"
" 'RT @PlaySpaced: #Ollongren @NOS @RTLnieuws  #jinek Fake news media is lekker bezig Dit is het hele filmpje van die tank https://t.co/ZKoAv1…',"
" 'Boring  #jinek',"
" 'RT @Minimuisje67: Gedoneerd! Zet hem op @thierrybaudet  #FVD  #jinek #martijndekoning  #vrijheidskaravaan  #StemNederlandTerug https://t.co…',"
" 'RT @Linkspoot085: @JoostNiemoller @thierrybaudet Ik had die linkse activist #MartijnKoning ter plekke op TV vol op z’n smoel KO geslagen. R…',"
" '@SigridKaag De oplossing voor de formatie:  VVD (35 zetels) op rechts - D66(24 zetels) in het midden - en PvdA en GL(16 zetels) aan de linkerkant. Tot: 75 zetels. @VVD #VVD @D66 #D66 @PvdA #PvdA @GL #GL #Op1 @op1npo #jinek @jinektv',"
" '#Jinek morgen horen wat Derksen van dit gesprek vindt ??',"
" '@kriticat1 precies, als ongevaccineerden de ziekenhuizen mijden (las ze ziek zijn) en gewoon thuis uitzieken van dat ""griepje"" dan is er niets aan de hand #jinek',"
" '#theohiddema #jinek #Baudet https://t.co/SZUr2SsfJ5',"
" 'RT @plasticarrow: After a beer or ten, this is normal. #Jinek #RTL4 #RTL #RTLNederland #MarcoNillesen',"
" 'RT @Jinek_RTL: Na Van Gogh, Picasso, Gauguin en Chagall stapt Jeroen Krabbé opnieuw in de voetsporen van een kunstenaar voor zijn programma…',"
" 'RT @Jordjuh_: Zou @thierrybaudet ook langer dan 8 seconden mogen praten zonder onderbroken te worden door #jinek?',"
" 'Wat opvalt is dat RTL nieuws nog niets heeft van uitgelekte persconferentie over nieuwste coronamaatregelen #persconferentie #bruls #coronapas #coronamaatregelen #Nieuwsuur #Baudet @Lisawesterveld #Jinek #Op1npo #dinsdag #goedemorgen https://t.co/fTuGqD87AK',"
" 'Yes, de Sint is gevaccineerd, pak van mijn hart, zeg! #jinek #haga ##spong #teamvaccineren',"
" '@Ophef_Nu Voetsoldaten als in infanterie?  Nederland in diep, heel diep gezakt wat betreft democratie en vrijheid.  Politiestaat Nederland.  #Eenvandaag #jinek #lldl #formatie #op1 #nieuweverkiezingen #langlevedeliefde #wakuwaku #formatie2021 #formatie',"
" '. @Vera_Bergkamp   Gefeliciteerd met deze  #TK voorzitster #D66  #MISBRUIK #BELASTINGGELD  ????  #pvda #CDA #vvd #Pvv #groenlinks #cu #sgp #fvd #amsterdam #rotterdam #utrecht #denhaag #groningen #enschede #venlo #maastricht #eindhoven #alkmaar #hilversum #op1 #jinek #Beau #nos https://t.co/eS76UQphtx',"
" 'RT @Jinek_RTL: Hoe kan het dat Utrecht plots de spil in Nederland blijkt als het gaat om internationale cocaïnehandel? Misdaadjournalist @m…',"
" 'RT @talithamuusse: Als een man serieus beschuldigt wordt van seksueel grensoverschrijdend gedrag is er even geen ‘zijn kant van het verhaal…',"
" 'OMG er zijn toch niet echt nog mensen die naar de “natte droom” show van #chantaljanzen kijken? “ dit is echt mijn natte droomshow die ik nu pas aandurf om te maken”   Na haar debacle bij #jinek hoop ik dat het een mega flop wordt! En #ericameiland hoopt dit vast ook! https://t.co/3bmylTP5IO',"
" 'Omg 15 minuten een gesprek over de foto van #kaag bij #jinek WAT EEN LAND ??',"
" 'RT @ValavdBoomen: Dus als je geen behoefte hebt om bij Jinek verantwoording te komen afleggen over je persoonlijke keuzes en vervolgens com…',"
" 'RT @qualityholidays: Spekman en Illy, voorbeeld in het klein hoe het er in het groot in de  tweede kamer aan toe gaat. Iedereen zijn/haar e…',"
" '@JackMarsman @thierrybaudet @Jinek_RTL @MartijnK0ning #EvaBruin Deze # is ook niet ok. Laten we dit NIET trending maken. Dit is net zo fout als het optreden van #martijnkoning. De boodschap is duidelijk geweest gister en vandaag. Stop dan nu ook met #jinek demoniseren.',"
" '@Jinek_RTL waarom kon het wel bij Kuwait (ook geen Navo lid)? En laat je een buurland in de steek en afslachten? #Jinek @vkoblenko',"
" 'RT @QQHaseena: Ze hebben allemaal dezelfde memo ontvangen Spoedwet, check Coronapas, check  Dictatoriale macht tentoon gespreid, check Nu f…',"
" 'RT @Jinek_RTL: ""Het is schijnveiligheid"", zegt viroloog Ann Vossen over het dragen van mondkapjes in ons dagelijks leven. #Jinek https://t.…',"
" 'RT @TheLightofK1: Hier verbaas ik me ook over.  Tegelijkertijd zie ik dat op FB de censuur over bijwerkingen en allerhande info over de vac…',"
" 'Bah. #jinek, dat ooit een onafhankelijk, goed in elkaar zittende talkshow was, is nu écht verworden tot een sponsorshowtje. Bah. #ikwilhelemaalnietzwemmeninboulevard Bah.',"
" 'Aardige grappen en goed gewerkt want #FVD-poedel weggelopen, maar eigenlijk klopt het niet: FVD’ers willen best een joodse vriendin en Indische Thierry (en Nanninga, en Wilders) slikken zolang ze moslims en donkere mensen kunnen onderdrukken. #jinek @Foaroan @wltrrr @MrsvanP https://t.co/qAkW5sIrpK',"
" 'de vazal van @hugodejonge @ErnstKuipers laat zich weer voor het karretje spannen, en  bepaald hoe lang wij een #QRcode moeten gebruiken? Het moet niet fraaier worden #jinek',"
" 'Loopt @thierrybaudet ook weg voor zijn eigen #leugens #Framing #schoffering #fakenews #volksmennerij   #fraudet #FVD #eenvandaag  #jinek https://t.co/odHpHdJmyz',"
" '#jinek https://t.co/HXb35waaU9',"
" 'Goede conclusie #jinek. Die hele energietransitie op deze manier is onhaalbaar.',"
" '#jinek En waar halen wij de stroomvoorziening vandaan als het nu al anderhalf jaar duurt voordat er woningen/ bedrijven op het stroom worden aangesloten en nu al met noodvoorziening moeten werken, sorry maar je lult echt uit je nek.',"
" 'Vieze Eva #jinek  https://t.co/9IO638w9Il',"
" '@marnixtenbrinke Dus zoals #jinek gisteren al zei, alle smaken in de milkshake en hij smaakt dus nergens naar!',"
" ""Ouders omgebrachte Lotte (14) willen onderste steen boven: 'Heel zwaar‘ https://t.co/p4wdRohq31 DE reden dat NL rechtstaat niks voorstelt door linkse gedachtegoed. Een jaar ??straf voor moord ???? #rtl4 #op1npo #jinek #lotte #telegraafextra #vvd #Wilders #D66 #Rutte"","
" '#Jinek met twee stumpers tegen @FleurAgemaPVV. Wie hadden er ongelijk? Hint, het was niet Fleur. https://t.co/gNsMgESD3l',"
" '@IkBenJarrin en bij groenlinks ?het aanhangen van een terroristische organisatie, deelnemen aan anti-Israël demonstraties, voor groenlinks is dat geen probleem  #Antisemitisme #moslimbroederschap #groenlinks #jesseklaver #MeerGroenLinks  #klaver #meertoekomst #pvda #d66 #rtl4 #jinek #NOS https://t.co/E5H20YABEs',"
" 'RT @Lhinternat: @Korneel_Evers Niets, maar dan ook niets geleerd #jinek https://t.co/7TYPn6usoK',"
" 'RT @Metro: De BBB-leider schoof aan om de zusjes Valk uit Enschede te steunen. De zussen moesten vlak na het overlijden van hun moeder hun…',"
" 'Enige reden voor dit lulverhaal is om vaccinatie bij kinderen goed te praten. #jinek',"
" '@markrutte je moet maar het lef hebben, dat precies JIJ over democratie begint. aan de ene kant een klimaat demo toejuichen en 100 meter verderop zeer bruut een vrijheid demonstratie keihard door je stormtroopers in elkaar beuken!! je hebt wel lef he!!! @vvd #nieuwsuur #op1nppo #jinek @nos https://t.co/T5oN5eD5P6',"
" 'RT @jeandelavenue: Waren er maar meer Diederick Gommersen, Jan Terlouws en Herman van Venen #jinek',"
" 'Rutte-Kaag bij #Jinek was interessant, maar het wordt ook tijd voor een tweestrijd in een echt debat-format, @op1npo #GraagRutteKaag https://t.co/5fuWOwHI8s',"
" 'RT @JeffreyBakker: Wat een strot! Wat een vrouw! #anouk #Jinek',"
" 'RT @JordanMichielse: Portugal 95 % vaccinatiegraad! Gaat ook in lockdown! En weer wordt er valse verwachten geschept! Met 100 % vaccinatieg…',"
" 'RT @Jinek_RTL: Bekir E. is vrijdag gehoord in het hoger beroep in de zaak-Nicky Verstappen om vast te kunnen stellen hoe betrouwbaar zijn g…',"
" 'Nicolette Kluijver #jinek #coronamaatregelen https://t.co/kGdoQtqper',"
" '@hugodejonge Corona-Waanzin van de Fascist Hugo de Jonge  Ik roep iedereen op : HOU JE NIET AAN DE FASCISTISCHE MAATREGELEN VAN DEZE NAZI-SCHOFT ! Het gaat al meer dan 1 jaar niet meer om een vaccin, maar om macht en geld, repressie.. #nosjournaal #nieuwsuur @nieuwsuur #op1 #jinek @Jinek_RTL',"
" 'RT @TeyTeyTheo: Beetje moe dat het constant gaat over (terechte) misstanden die uitvoerig besproken worden in talkshows als #Op1 en #Jinek,…',"
" 'Dit is geen bedreiging hoor haha, zo werkt strafrecht niet helaas   #jinek',"
" 'De Grote Coronashow. #jinek',"
" 'Ik ben er wel klaar mee! Ik eis Nieuwe verkiezingen! Dan stem ik op @PieterOmtzigt   Stop met die Nieuwe OuwehoerCultuur! #jinek #Op1npo #op1',"
" 'Ik kende die @SanneWallis eigenlijk niet. Ik zie nu ook waarom niet… wat een apart mens ben jij zeg…#jinek',"
" 'Lekker voor je @thierrybaudet bitch boy lekker weglopen he bij #jinek ik bid dat jij zo snel mogelijk je zetels kwijtraakt',"
" 'Ben enkele weken geleden gestopt met kijken naar #Op1 #beau #jinek en dergelijke. Bevalt prima! Kan het iedereen aanraden! Einde bericht.',"
" '@vollebergh @WybrenvanHaga En #Jinek ook….',"
" 'RT @fubouma: Dus blijf maar boeren bashen, je voelt t vanzelf in je grachtengordeltje #jinek',"
" ""oh en zo weer gezeur over de familie van Jesse Klaver. Laat die jongen toch mooie verhalen vertellen over zijn familie. Dat maakt hem echt. Ook al is het heel bewust zo bedacht, laat 'm. #jinek"","
" 'RT @KaatjeMulder: Wat een topper die #FemkeBol…?????? #Jinek https://t.co/qoYUJG9tJ8',"
" '#Jinek Verbeet: je bent wel streng voor haar. STRENG? Dit was een terroriste. Niets hard. Typisch PvdA, die gaan straks ook pamperen met IS-meiden',"
" 'Zéker in aanloop naar een nieuw kabinet zou er veel animo moeten zijn vanuit politiek op deze departementaal overstijgende transitiekans. #formatie #jinek #regeerakkoord   https://t.co/jaWkiMWjrL',"
" '@DonArturito En even los van dat walgelijke optreden bij #Jinek : @MartijnKOning is überhaupt niet grappig. Dat hij zichzelf een cabaretier durft te nemen is op zich al een giller van de bovenste plank.',"
" 'RT @hazzmania1: Simone Kleinsma is gewoon een hele toffe insprirende vrouw. Heel mooi om te zie.  #jinek',"
" 'Zonder rijbewijs kan ik alsnog op een andere locatie komen, fietsen, OV enz. Zonder vaccinatiebewijs kom je dan dus nergens...#jinek',"
" 'Data koppelen lijkt ideaal maar je zet wel permanent de deuren tussen de koppelingen wagenwijd open. Maakt het wel heel erg kwetsbaar voor hackers, en afpersers gooien de hele zaak in het slot lekker dan. #OP1 #Nieuwsuur #Jinek',"
" 'Laag, Lager, #jinek   Maar desalnietemin bedankt, weer 6 zetels erbij voor #TeamThierry #Baudet #FVD #BaudetGaatWinnen',"
" '@bar_bizar Tja ..... Wie kijkt er nog naar dat gewauwel aan de #Wauweltafel van #jinek ? #WauwelendNL',"
" 'Nou, nog even dan, omdat het zo leuk is #jinek #verkiezingsuitslag #RTLUitslagenavond #TeamKaag #D66',"
" 'De uitzending van Jinek staat zondag in het teken van Peter R. de Vries. Eva Jinek blikt in de aflevering terug op het overlijden van de misdaadverslaggever en praat met haar gasten over de nasleep van zijn overlijden. https://t.co/KFYzW8TRY0 #rtlboulevard #jinek',"
" '#Jinek Het meer van hier neven!',"
" 'RT @Chrkij: Avondje hè, op de tv #pauw #jinek',"
" 'De shows willen zich onderscheiden en dat doen ze op deze manier. Vandaag nodig je mensen uit die ergens voor zijn, morgen weer die ergens tegen zijn. Liever geen inhoudelijke discussies, angst dat mensen afhaken. Draagt, volgens mij, bij aan de polarisatie. #Jinek #op1 #umberto https://t.co/MEqsNFZrIS',"
" '#jinek https://t.co/CqT4xqNCLd',"
" '#jinek Rutte zegt dat Wilders een hele grote groep mensen wegzet door zijn uitspraken,terwijl hij het zelfde doet door de PVV kiezers buiten te sluiten om niet met de PVV samen te willen werken,wie is nou hypocriet ??',"
" '‘We zullen fascinerend moeten zijn naar elkaar..’  aldus meneer Van Veen.  #jinek https://t.co/zXfnfh3ugD',"
" '@Millionstarter1 #????BDSP?? #???????? #Jinek',"
" 'Goed gesprek, keurige artsen die alles voor de honderdste keer zonder mokken uitleggen.  #jinek',"
" 'Als je zo vaak ontslag hebt gehad @valenciacf @Everton @FCBarcelona en andere teams in de steek laat @PSV en @OnsOranje dan ben je geen topcoach. Spoel je mond, Jack van Gelder. #jinek',"
" '@Rob_Steur Dat zie je ook op het dashboard terug. Mensen geloven wat er wordt geroepen ipv zelf op onderzoek uit te gaan. #jinek #humberto https://t.co/dnuBA5uuuG https://t.co/zxsdRywfPo',"
" 'Indrukwekkend, openhartig en eerlijk verhaal van John van den Heuvel over de aanslag op Peter R. de Vries #Jinek',"
" 'De gevaccineerden ook testen, dan hadden we dit probleem niet gehad.   #jinek',"
" 'RT @DWaailap: #kutJINEK #jinek #Jinek_RTL #jinekvandebuis #telegraaf Hé viswijf Jinek, ga je diep schamen en dien je ontslag in. Excuses, f…',"
" '#BELGISCH KONING EN #MASSAMOORDENAAR #Leopold 2 van voetstuk gehaald in #Afrika. Hij vermoordde 10 miljoen Afrikanen https://t.co/mZvCYcTQ4q  #canvas #Brussel #BlackLivesMatter #EU #Belgie #Op1 #Jinek #nieuwsuur #Buitenhof #Suriname #Slavernijverleden #Bij1 #CDA #Volt #BBB #DENK',"
" '@NOS Kunnen de #MBO2 #politie agentjes hem niet aan de praat krijgen ??????  #Eenvandaag #NOSJournaal #RTLNieuws #Nieuwsuur #DitisM #OP1 #HartvNL #HLF8 #BEAU #op1npo #WatUZegt #Jinek #rtlboulevard #WNLOpZondag #Buitenhof',"
" 'RT @leon_mooij: En die ene boer heeft al meer wijsheid op tafel gelegd bij #Jinek dan de gehele 2e kamer in 1 week',"
" ""RT @rinsjan: Ruzie met China en 'moordenaar' Poetin: wat is Bidens strategie?   \u2066Vraag het #Jinek die zal er wel iets positiefs inzien....…"","
" 'RT @GruisingaLammy: Applaus voor #peterplasman ?? #jinek',"
" 'Geschokte reacties nadat Alec Baldwin een cameravrouw doodschoot op een filmset.   @ronfresen stopt bij het NOS Journaal.  Is het WK Handbal nog haalbaar voor Estavana Polman?  Angela de Jong, @OzcanAkyol en Marc-Marie Huijbregts over een veelbewogen mediaweek.#jinek https://t.co/uNN720S33r',"
" 'RT @fcvheest: De voorzitter van @NWONieuws: ""De 1 miljard euro die wij mogen verdelen is niet een kostenpost of een vage hobby. Voor elke e…',"
" 'RT @birtbortbert: #jinek elke keer als #hoekstra een punt wil maken kapt ze hem af. Misschien moet je jankend in de foetus houding gaan lig…',"
" 'RT @Nesamy: Ze gaan bij #jinek wederom proberen om #RaisaBlommestijn in een hoek te drukken. Jij dappere vrouw! #teamBlommestijn',"
" 'Het Kaageffect... #Kaag @SigridKaag #d66 @D66  #Verkiezingen2021  #TK2021 #exitpoll #op1npo #Jinek_RTL #jinek https://t.co/VKcTKeS43I',"
" 'Ik lees regelmatig dat #jinek nog steeds iets spuit ,, Grappig .. waarom zou ze',"
" '#Gemeenteraadsverkiezingen2022: #Wijchen Lokaal opnieuw naar Eva #Jinek? | #WijchensNieuws https://t.co/GI23xhhbQq',"
" 'Sander van de Pavert gaat op iemand lijken van vroeger  #jinek',"
" 'Intussen keutelen #Jinek en #op1npo rustig door met cabaretiers, een Haags stripfiguur en een niet-gevaccineerde. #Rotterdam #coronabeleid #2g',"
" '@KBurgerDirven ""we nemen het zuur nu, en dan komt later het zoet."" Die belofte heb ik eerder gehoord, BS bij #jinek',"
" '#jinek #Shell EEN DIKKE DOEI!! (en wij zijn gek…??)',"
" '@EinsteinBarbie Zo. Eva. Dat compliment ook weer binnen.  #jinek  #mankementenshow  #stellabergsma',"
" 'RT @Kwekkeboom_R: Wat verwoordt hij alles weer goed in #Jinek! Diep respect! #Aboutaleb https://t.co/xVKkbm2l7j',"
" 'Goed, Farid is een typisch  geval van veel wint en niets zeggen. #jinek',"
" 'Okay. Als je aan de ""goede"" kant staat mag je dus wel iemand met de dood bedreigen. Waar zijn we beland :( #Jinek #Oekraine #socialmedia Trieste wereld zitten we in @op1npo. Dit bericht @Reuters https://t.co/gzX8ee86tr',"
